YEAR,SERIAL,MONTH,CPSID,ASECFLAG,ASECWTH,STATEFIP,METAREA,PERNUM,CPSIDV,CPSIDP,ASECWT,AGE,SEX,RACE,IND,EDUC,INCTOT
2016,54007,3,2.01503E+13,1,1269.78,47,4920,4,2.01503E+14,2.01503E+13,1319.71,15,2,100,0,30,0
2016,54008,3,2.01503E+13,1,1628.92,47,4920,1,2.01503E+14,2.01503E+13,1628.92,39,1,200,8790,92,72149
2016,54008,3,2.01503E+13,1,1628.92,47,4920,2,2.01503E+14,2.01503E+13,1628.92,41,2,200,6380,123,133580
2016,54008,3,2.01503E+13,1,1628.92,47,4920,3,2.01503E+14,2.01503E+13,1882.9,7,2,200,0,1,999999999
2016,54008,3,2.01503E+13,1,1628.92,47,4920,4,2.01503E+14,2.01503E+13,1882.9,7,2,200,0,1,999999999
2016,54008,3,2.01503E+13,1,1628.92,47,4920,5,2.01503E+14,2.01503E+13,1719.37,60,2,200,7860,92,20011
2016,54009,3,2.01603E+13,1,2701.28,47,4920,1,2.01603E+14,2.01603E+13,2701.28,77,2,100,0,73,6032
2016,54009,3,2.01603E+13,1,2701.28,47,4920,2,2.01603E+14,2.01603E+13,2701.28,85,1,100,0,73,16824
2016,54010,3,2.01503E+13,1,2593.99,47,4920,1,2.01503E+14,2.01503E+13,2593.99,69,1,100,7070,123,40000
2016,54010,3,2.01503E+13,1,2593.99,47,4920,2,2.01503E+14,2.01503E+13,2593.99,66,2,100,7070,123,40000
2016,54011,3,2.01503E+13,1,2593.99,47,4920,1,2.01503E+14,2.01503E+13,2593.99,68,2,100,0,73,18887
2016,54011,3,2.01503E+13,1,2593.99,47,4920,2,2.01503E+14,2.01503E+13,2593.99,69,1,100,6380,73,30014
2016,54012,3,2.01412E+13,1,1837.35,47,4920,1,2.01412E+14,2.01412E+13,1837.35,36,2,200,3390,81,42939
2016,54012,3,2.01412E+13,1,1837.35,47,4920,2,2.01412E+14,2.01412E+13,1837.35,36,1,200,6080,81,42000
2016,54012,3,2.01412E+13,1,1837.35,47,4920,3,2.01412E+14,2.01412E+13,2138.45,16,2,200,0,30,0
2016,54012,3,2.01412E+13,1,1837.35,47,4920,4,2.01412E+14,2.01412E+13,1981.93,13,2,200,0,1,999999999
2016,54013,3,2.01603E+13,1,1935.08,47,4920,1,2.01603E+14,2.01603E+13,1935.08,57,2,300,0,73,0
2016,54013,3,2.01603E+13,1,1935.08,47,4920,2,2.01603E+14,2.01603E+13,1935.08,57,1,300,7770,73,12000
2016,54014,3,2.01512E+13,1,4326.54,47,4920,1,2.01512E+14,2.01512E+13,4326.54,30,1,100,9170,111,80500
2016,54014,3,2.01512E+13,1,4326.54,47,4920,2,2.01512E+14,2.01512E+13,4326.54,25,2,200,7860,111,28100
2016,54014,3,2.01512E+13,1,4326.54,47,4920,3,2.01512E+14,2.01512E+13,5583.1,4,1,801,0,1,999999999
2016,54014,3,2.01512E+13,1,4326.54,47,4920,4,2.01512E+14,2.01512E+13,4347.44,2,2,801,0,1,999999999
2016,54015,3,2.01501E+13,1,1559.84,47,4920,1,2.01501E+14,2.01501E+13,1559.84,72,2,100,0,81,21000
2016,54015,3,2.01501E+13,1,1559.84,47,4920,2,2.01501E+14,2.01501E+13,1615.75,23,2,100,8680,73,4000
2016,54015,3,2.01501E+13,1,1559.84,47,4920,3,2.01501E+14,2.01501E+13,1618.67,51,2,100,0,73,9288
2016,54015,3,2.01501E+13,1,1559.84,47,4920,4,2.01501E+14,2.01501E+13,1463.09,14,2,100,0,1,999999999
2016,54016,3,2.01501E+13,1,2893.52,47,4920,1,2.01501E+14,2.01501E+13,2893.52,32,1,100,7870,125,126000
2016,54016,3,2.01501E+13,1,2893.52,47,4920,2,2.01501E+14,2.01501E+13,3255.27,28,1,100,4195,81,30005
2016,54017,3,2.01503E+13,1,2046.54,47,4920,1,2.01503E+14,2.01503E+13,2046.54,85,1,100,0,111,23855
2016,54018,3,2.01512E+13,1,2593.43,47,4920,1,2.01512E+14,2.01512E+13,2593.43,60,1,100,1870,123,539459
2016,54018,3,2.01512E+13,1,2593.43,47,4920,2,2.01512E+14,2.01512E+13,2593.43,61,2,100,0,123,1064
2016,54020,3,2.01603E+13,1,2556.89,47,4920,1,2.01603E+14,2.01603E+13,2556.89,40,2,100,8680,111,130129
2016,54020,3,2.01603E+13,1,2556.89,47,4920,2,2.01603E+14,2.01603E+13,2556.89,42,1,100,8680,111,34565
2016,54020,3,2.01603E+13,1,2556.89,47,4920,3,2.01603E+14,2.01603E+13,2600.24,13,1,100,0,1,999999999
2016,54020,3,2.01603E+13,1,2556.89,47,4920,4,2.01603E+14,2.01603E+13,2436.75,9,1,100,0,1,999999999
2016,54020,3,2.01603E+13,1,2556.89,47,4920,5,2.01603E+14,2.01603E+13,2478.04,8,1,100,0,1,999999999
2016,54021,3,2.01512E+13,1,1342.85,47,4920,1,2.01512E+14,2.01512E+13,1342.85,47,1,100,6380,111,103002
2016,54021,3,2.01512E+13,1,1342.85,47,4920,2,2.01512E+14,2.01512E+13,1342.85,48,2,100,7860,123,50003
2016,54021,3,2.01512E+13,1,1342.85,47,4920,3,2.01512E+14,2.01512E+13,1543.46,17,1,100,0,71,0
2016,54021,3,2.01512E+13,1,1342.85,47,4920,4,2.01512E+14,2.01512E+13,1543.46,16,1,100,0,60,0
2016,54021,3,2.01512E+13,1,1342.85,47,4920,5,2.01512E+14,2.01512E+13,1449.3,15,2,100,0,40,0
2016,54021,3,2.01512E+13,1,1342.85,47,4920,6,2.01512E+14,2.01512E+13,1672.38,14,2,100,0,1,999999999
2016,54022,3,2.01602E+13,1,2593.33,47,4920,1,2.01602E+14,2.01602E+13,2593.33,73,2,100,0,111,0
2016,54024,3,2.01603E+13,1,1321.09,47,4920,1,2.01603E+14,2.01603E+13,1321.09,27,1,100,8770,30,30000
2016,54025,3,2.01602E+13,1,1471.99,47,4920,1,2.01602E+14,2.01602E+13,1471.99,33,2,100,6990,81,16001
2016,54025,3,2.01602E+13,1,1471.99,47,4920,2,2.01602E+14,2.01602E+13,1471.99,30,1,100,770,73,55003
2016,54025,3,2.01602E+13,1,1471.99,47,4920,3,2.01602E+14,2.01602E+13,1385.94,6,2,100,0,1,999999999
2016,54025,3,2.01602E+13,1,1471.99,47,4920,4,2.01602E+14,2.01602E+13,1956.59,4,2,100,0,1,999999999
2016,54025,3,2.01602E+13,1,1471.99,47,4920,5,2.01602E+14,2.01602E+13,1956.59,4,2,100,0,1,999999999
2016,54026,3,2.01512E+13,1,1622.67,47,4920,1,2.01512E+14,2.01512E+13,1622.67,49,2,200,0,73,10236
2016,54026,3,2.01512E+13,1,1622.67,47,4920,2,2.01512E+14,2.01512E+13,1622.67,56,1,200,0,73,9036
2016,54027,3,2.01601E+13,1,1609.07,47,4920,1,2.01601E+14,2.01601E+13,1609.07,52,2,200,8190,123,32630
2016,54027,3,2.01601E+13,1,1609.07,47,4920,2,2.01601E+14,2.01601E+13,1609.07,62,1,200,8090,81,80344
2016,54028,3,2.01601E+13,1,4207.69,47,4920,1,2.01601E+14,2.01601E+13,4207.69,22,1,200,6390,50,21
2016,54028,3,2.01601E+13,1,4207.69,47,4920,2,2.01601E+14,2.01601E+13,3588.64,16,2,200,0,50,0
2016,54028,3,2.01601E+13,1,4207.69,47,4920,3,2.01601E+14,2.01601E+13,3173.96,15,1,200,0,30,0
2016,54028,3,2.01601E+13,1,4207.69,47,4920,4,2.01601E+14,2.01601E+13,3369.6,11,1,200,0,1,999999999
2016,54028,3,2.01601E+13,1,4207.69,47,4920,5,2.01601E+14,2.01601E+13,4065.82,10,2,200,0,1,999999999
2016,54028,3,2.01601E+13,1,4207.69,47,4920,6,2.01601E+14,2.01601E+13,3941.9,8,1,200,0,1,999999999
2016,54028,3,2.01601E+13,1,4207.69,47,4920,7,2.01601E+14,2.01601E+13,2743.05,7,1,200,0,1,999999999
2016,54028,3,2.01601E+13,1,4207.69,47,4920,8,2.01601E+14,2.01601E+13,2574.48,67,2,200,9160,81,17601
2016,54029,3,2.01501E+13,1,1727.36,47,4920,1,2.01501E+14,2.01501E+13,1727.36,44,2,100,7970,123,30016
2016,54029,3,2.01501E+13,1,1727.36,47,4920,2,2.01501E+14,2.01501E+13,1727.36,46,1,100,7390,123,107016
2016,54029,3,2.01501E+13,1,1727.36,47,4920,3,2.01501E+14,2.01501E+13,1818.8,16,1,100,0,40,0
2016,54029,3,2.01501E+13,1,1727.36,47,4920,4,2.01501E+14,2.01501E+13,1130.7,12,1,100,0,1,999999999
2016,54029,3,2.01501E+13,1,1727.36,47,4920,5,2.01501E+14,2.01501E+13,1130.7,12,1,100,0,1,999999999
2016,54032,3,2.01412E+13,1,1929.46,47,4920,1,2.01412E+14,2.01412E+13,1929.46,44,2,200,3390,81,31145
2016,54032,3,2.01412E+13,1,1929.46,47,4920,2,2.01412E+14,2.01412E+13,1929.46,48,1,200,1870,111,71065
2016,54032,3,2.01412E+13,1,1929.46,47,4920,3,2.01412E+14,2.01412E+13,2900.43,22,2,200,0,81,32505
2016,54032,3,2.01412E+13,1,1929.46,47,4920,4,2.01412E+14,2.01412E+13,2752.21,21,1,200,8680,81,10700
2016,54032,3,2.01412E+13,1,1929.46,47,4920,5,2.01412E+14,2.01412E+13,1919.61,7,2,200,0,1,999999999
2016,54033,3,2.01412E+13,1,1664.78,47,4920,1,2.01412E+14,2.01412E+13,1664.78,62,1,200,0,111,24061
2016,54033,3,2.01412E+13,1,1664.78,47,4920,2,2.01412E+14,2.01412E+13,1664.78,59,2,200,6380,111,68002
2016,54034,3,2.01503E+13,1,1719.37,47,4920,1,2.01503E+14,2.01503E+13,1719.37,51,1,200,6380,73,46003
2016,54034,3,2.01503E+13,1,1719.37,47,4920,2,2.01503E+14,2.01503E+13,1719.37,58,2,200,0,73,0
2016,54035,3,2.01603E+13,1,1322.55,47,4920,1,2.01603E+14,2.01603E+13,1322.55,42,1,100,770,2,25000
2016,54035,3,2.01603E+13,1,1322.55,47,4920,2,2.01603E+14,2.01603E+13,1322.55,38,2,100,0,2,0
2016,54036,3,2.01512E+13,1,1685.86,47,4920,1,2.01512E+14,2.01512E+13,1685.86,35,2,200,0,73,0
2016,54036,3,2.01512E+13,1,1685.86,47,4920,2,2.01512E+14,2.01512E+13,1685.86,31,1,200,3570,81,32000
2016,54036,3,2.01512E+13,1,1685.86,47,4920,3,2.01512E+14,2.01512E+13,2525.29,21,1,200,8680,73,8000
2016,54036,3,2.01512E+13,1,1685.86,47,4920,4,2.01512E+14,2.01512E+13,1972.57,14,2,200,0,1,999999999
2016,54037,3,2.01512E+13,1,1280.76,47,4920,1,2.01512E+14,2.01512E+13,1280.76,32,1,100,8680,73,10000
2016,54037,3,2.01512E+13,1,1280.76,47,4920,2,2.01512E+14,2.01512E+13,1280.76,32,2,100,8680,73,0
2016,54037,3,2.01512E+13,1,1280.76,47,4920,3,2.01512E+14,2.01512E+13,1287.79,15,2,100,0,30,0
2016,54037,3,2.01512E+13,1,1280.76,47,4920,4,2.01512E+14,2.01512E+13,1523.97,9,1,100,0,1,999999999
2016,54038,3,2.01603E+13,1,1719.37,47,4920,1,2.01603E+14,2.01603E+13,1719.37,63,2,200,9370,91,54231
2016,54038,3,2.01603E+13,1,1719.37,47,4920,2,2.01603E+14,2.01603E+13,1628.92,41,2,200,7860,73,12000
2016,54038,3,2.01603E+13,1,1719.37,47,4920,3,2.01603E+14,2.01603E+13,1950.04,14,1,200,0,1,999999999
2016,54039,3,2.01512E+13,1,1343.32,47,4920,1,2.01512E+14,2.01512E+13,1343.32,78,2,200,0,73,25261
2016,54041,3,2.01601E+13,1,2937.7,47,4920,1,2.01601E+14,2.01601E+13,2937.7,61,2,100,1870,123,132540
2016,54042,3,2.01512E+13,1,3575.05,47,4920,1,2.01512E+14,2.01512E+13,3575.05,27,2,100,7870,123,14000
2016,54042,3,2.01512E+13,1,3575.05,47,4920,2,2.01512E+14,2.01512E+13,3575.05,29,2,100,8180,111,30000
2016,54042,3,2.01512E+13,1,3575.05,47,4920,3,2.01512E+14,2.01512E+13,3400.72,19,2,100,0,73,19000
2016,54043,3,2.01512E+13,1,2517.84,47,4920,1,2.01512E+14,2.01512E+13,2517.84,47,2,100,8190,123,150600
2016,54044,3,2.01501E+13,1,3153.53,47,4920,1,2.01501E+14,2.01501E+13,3153.53,34,1,100,7070,123,131182
2016,54045,3,2.01502E+13,1,1326.42,47,4920,1,2.01502E+14,2.01502E+13,1326.42,65,2,200,0,123,19800
2016,54045,3,2.01502E+13,1,1326.42,47,4920,2,2.01502E+14,2.01502E+13,1326.42,57,1,200,9160,81,72479
2016,54046,3,2.01506E+13,1,2609,47,4920,1,2.01506E+14,2.01506E+13,2609,24,2,200,8680,73,12002
2016,54046,3,2.01506E+13,1,2609,47,4920,2,2.01506E+14,2.01506E+13,2897.79,0,1,200,0,1,999999999
2016,54046,3,2.01506E+13,1,2609,47,4920,3,2.01506E+14,2.01506E+13,2609,37,1,200,770,73,19000
2016,54047,3,2.01503E+13,1,1594.74,47,4920,1,2.01503E+14,2.01503E+13,1594.74,45,1,200,6170,81,31000
2016,54050,3,2.01512E+13,1,1677.29,47,4920,1,2.01512E+14,2.01512E+13,1677.29,33,2,200,8680,91,7800
2016,54050,3,2.01512E+13,1,1677.29,47,4920,2,2.01512E+14,2.01512E+13,1677.29,34,1,200,1390,81,54000
2016,54050,3,2.01512E+13,1,1677.29,47,4920,3,2.01512E+14,2.01512E+13,1787.98,17,1,200,8680,71,7800
2016,54050,3,2.01512E+13,1,1677.29,47,4920,4,2.01512E+14,2.01512E+13,1787.98,16,1,200,0,50,0
2016,54050,3,2.01512E+13,1,1677.29,47,4920,5,2.01512E+14,2.01512E+13,1961.28,8,2,200,0,1,999999999
2016,54050,3,2.01512E+13,1,1677.29,47,4920,6,2.01512E+14,2.01512E+13,1961.28,8,2,200,0,1,999999999
2016,54051,3,2.01603E+13,1,1657.03,47,4920,1,2.01603E+14,2.01603E+13,1657.03,47,2,200,6990,111,37200
2016,54051,3,2.01603E+13,1,1657.03,47,4920,2,2.01603E+14,2.01603E+13,2499.18,21,1,200,0,73,0
2016,54052,3,2.01602E+13,1,1356.69,47,4920,1,2.01602E+14,2.01602E+13,1356.69,62,1,200,0,30,18793
2016,54053,3,2.01602E+13,1,1326.42,47,4920,1,2.01602E+14,2.01602E+13,1326.42,67,2,200,0,73,22680
2016,54053,3,2.01602E+13,1,1326.42,47,4920,2,2.01602E+14,2.01602E+13,1326.42,67,2,200,0,73,10164
2016,54054,3,2.01602E+13,1,1554.81,47,4920,1,2.01602E+14,2.01602E+13,1554.81,47,1,200,7690,111,71368
2016,54054,3,2.01602E+13,1,1554.81,47,4920,2,2.01602E+14,2.01602E+13,1733.38,45,2,200,6380,111,0
2016,54055,3,2.01501E+13,1,3201.68,47,4920,1,2.01501E+14,2.01501E+13,3201.68,61,2,100,0,81,0
2016,54055,3,2.01501E+13,1,3201.68,47,4920,2,2.01501E+14,2.01501E+13,3201.68,69,1,100,6990,111,75000
2016,54055,3,2.01501E+13,1,3201.68,47,4920,3,2.01501E+14,2.01501E+13,3067.21,85,2,100,0,73,11459
2016,54057,3,2.01503E+13,1,1757.83,47,4920,1,2.01503E+14,2.01503E+13,1757.83,71,1,100,0,81,18048
2016,54057,3,2.01503E+13,1,1757.83,47,4920,2,2.01503E+14,2.01503E+13,1757.83,65,2,802,0,111,11400
2016,54058,3,2.01601E+13,1,1737.16,47,4920,1,2.01601E+14,2.01601E+13,1737.16,19,1,200,0,71,0
2016,54058,3,2.01601E+13,1,1737.16,47,4920,2,2.01601E+14,2.01601E+13,1762.79,36,2,200,1370,81,18500
2016,54058,3,2.01601E+13,1,1737.16,47,4920,3,2.01601E+14,2.01601E+13,3012.1,36,1,200,7860,73,18079
2016,54058,3,2.01601E+13,1,1737.16,47,4920,4,2.01601E+14,2.01601E+13,1584.8,18,1,200,0,60,0
2016,54061,3,2.01502E+13,1,2290.87,47,4920,1,2.01502E+14,2.01502E+13,2290.87,23,2,200,8680,73,9600
2016,54061,3,2.01502E+13,1,2290.87,47,4920,2,2.01502E+14,2.01502E+13,2560.88,5,1,200,0,1,999999999
2016,54061,3,2.01502E+13,1,2290.87,47,4920,3,2.01502E+14,2.01502E+13,2016.35,2,1,200,0,1,999999999
2016,54067,3,2.01603E+13,1,1292.23,47,4920,1,2.01603E+14,2.01603E+13,1292.23,49,1,100,1070,111,100002
2016,54067,3,2.01603E+13,1,1292.23,47,4920,2,2.01603E+14,2.01603E+13,1292.23,46,2,100,7870,111,5000
2016,54067,3,2.01603E+13,1,1292.23,47,4920,3,2.01603E+14,2.01603E+13,1681.95,17,1,100,4890,60,6361
2016,54067,3,2.01603E+13,1,1292.23,47,4920,4,2.01603E+14,2.01603E+13,1322.56,14,2,100,0,1,999999999
2016,54068,3,2.01603E+13,1,1860.34,47,4920,1,2.01603E+14,2.01603E+13,1860.34,36,2,200,6990,92,200
2016,54068,3,2.01603E+13,1,1860.34,47,4920,2,2.01603E+14,2.01603E+13,1685.93,11,2,200,0,1,999999999
2016,54068,3,2.01603E+13,1,1860.34,47,4920,3,2.01603E+14,2.01603E+13,2056.33,8,2,200,0,1,999999999
2016,54068,3,2.01603E+13,1,1860.34,47,4920,4,2.01603E+14,2.01603E+13,2365.69,4,1,200,0,1,999999999
2016,54069,3,2.01603E+13,1,1873.87,47,4920,1,2.01603E+14,2.01603E+13,1873.87,60,1,200,0,60,28008
2016,54069,3,2.01603E+13,1,1873.87,47,4920,2,2.01603E+14,2.01603E+13,1873.87,62,2,200,0,73,15600
2016,54069,3,2.01603E+13,1,1873.87,47,4920,3,2.01603E+14,2.01603E+13,4156.03,36,1,200,4970,73,50
2016,54071,3,2.01602E+13,1,1820.27,47,4920,1,2.01602E+14,2.01602E+13,1820.27,34,1,200,8680,81,25000
2016,54071,3,2.01602E+13,1,1820.27,47,4920,2,2.01602E+14,2.01602E+13,1820.27,32,2,200,7860,111,35000
2016,54071,3,2.01602E+13,1,1820.27,47,4920,3,2.01602E+14,2.01602E+13,2447.54,13,2,200,0,1,999999999
2016,54071,3,2.01602E+13,1,1820.27,47,4920,4,2.01602E+14,2.01602E+13,2690.72,11,2,200,0,1,999999999
2016,54071,3,2.01602E+13,1,1820.27,47,4920,5,2.01602E+14,2.01602E+13,2210.83,9,1,200,0,1,999999999
2016,54071,3,2.01602E+13,1,1820.27,47,4920,6,2.01602E+14,2.01602E+13,2807.77,9,2,200,0,1,999999999
2016,54074,3,2.01601E+13,1,1355.45,47,4920,1,2.01601E+14,2.01601E+13,1355.45,28,2,200,0,73,0
2016,54074,3,2.01601E+13,1,1355.45,47,4920,2,2.01601E+14,2.01601E+13,3246.3,7,2,200,0,1,999999999
2016,54074,3,2.01601E+13,1,1355.45,47,4920,3,2.01601E+14,2.01601E+13,1219.13,6,1,200,0,1,999999999
2016,54074,3,2.01601E+13,1,1355.45,47,4920,4,2.01601E+14,2.01601E+13,1340.89,52,2,200,4970,60,27000
2016,54074,3,2.01601E+13,1,1355.45,47,4920,5,2.01601E+14,2.01601E+13,1412.77,34,2,200,8680,73,13500
2016,54075,3,2.01501E+13,1,3307.73,47,4920,1,2.01501E+14,2.01501E+13,3307.73,51,2,100,6380,123,98323
2016,54075,3,2.01501E+13,1,3307.73,47,4920,2,2.01501E+14,2.01501E+13,3307.73,68,1,100,6380,123,147999
2016,54079,3,0,1,1326.14,47,4920,1,0,0,1326.14,61,2,100,8190,91,50101
2016,54079,3,0,1,1326.14,47,4920,2,0,0,1326.14,62,1,100,9160,125,60101
2016,54080,3,0,1,1280.53,47,4920,1,0,0,1280.53,32,1,100,770,50,1000000
2016,54080,3,0,1,1280.53,47,4920,2,0,0,1280.53,32,2,100,0,50,0
2016,54080,3,0,1,1280.53,47,4920,3,0,0,1029.89,10,2,100,0,1,999999999
2016,54080,3,0,1,1280.53,47,4920,4,0,0,1126.58,9,2,100,0,1,999999999
2016,54080,3,0,1,1280.53,47,4920,5,0,0,1277.66,8,2,100,0,1,999999999
2016,54081,3,0,1,1601.77,47,4920,1,0,0,1601.77,15,1,100,0,30,0
2016,54081,3,0,1,1601.77,47,4920,2,0,0,1246.68,45,2,100,0,30,0
2016,54081,3,0,1,1601.77,47,4920,3,0,0,2267.21,40,1,100,770,30,31460
2016,54082,3,0,1,1696.43,47,4920,1,0,0,1696.43,35,1,100,770,10,25000
2016,54082,3,0,1,1696.43,47,4920,2,0,0,1696.43,40,2,100,0,10,0
2016,54082,3,0,1,1696.43,47,4920,3,0,0,1180.61,11,1,100,0,1,999999999
2016,54083,3,0,1,1343.12,47,4920,1,0,0,1343.12,37,1,100,1770,73,24000
2016,54083,3,0,1,1343.12,47,4920,2,0,0,2318.98,42,1,100,1770,73,24000
2016,54084,3,0,1,1463.34,47,4920,1,0,0,1463.34,32,2,100,8190,111,60101
2016,54084,3,0,1,1463.34,47,4920,2,0,0,1463.34,30,1,100,770,73,50001
2016,54084,3,0,1,1463.34,47,4920,3,0,0,1405.53,8,1,100,0,1,999999999
2016,54084,3,0,1,1463.34,47,4920,4,0,0,2026.43,0,1,100,0,1,999999999
2016,54085,3,0,1,1325.06,47,4920,1,0,0,1325.06,42,1,100,8770,91,24000
2016,54085,3,0,1,1325.06,47,4920,2,0,0,1325.06,42,2,100,6870,81,31216
2016,54085,3,0,1,1325.06,47,4920,3,0,0,1379.83,22,1,100,4670,73,10000
2016,54085,3,0,1,1325.06,47,4920,4,0,0,1266.79,19,1,100,0,60,0
2016,54086,3,0,1,1325.06,47,4920,1,0,0,1325.06,46,1,100,6380,123,100002
2016,54086,3,0,1,1325.06,47,4920,2,0,0,1325.06,40,2,100,6380,123,70001
2016,54086,3,0,1,1325.06,47,4920,3,0,0,1029.89,10,2,100,0,1,999999999
2016,54088,3,0,1,1246.84,47,4920,1,0,0,1246.84,36,2,100,9290,73,5000
2016,54088,3,0,1,1246.84,47,4920,2,0,0,1246.84,47,1,100,8780,111,190068
2016,54088,3,0,1,1246.84,47,4920,3,0,0,784.59,12,1,100,0,1,999999999
2016,54088,3,0,1,1246.84,47,4920,4,0,0,902.25,3,1,100,0,1,999999999
2016,54089,3,0,1,1351.29,47,4920,1,0,0,1351.29,32,1,651,3960,73,58487
2016,54092,3,0,1,1675.41,47,4920,1,0,0,1675.41,37,2,200,8070,81,40000
2016,54092,3,0,1,1675.41,47,4920,2,0,0,1951.33,18,2,200,8680,81,2400
2016,54092,3,0,1,1675.41,47,4920,3,0,0,2333.07,10,1,200,0,1,999999999
2016,54096,3,0,1,1327.59,47,4920,1,0,0,1327.59,39,2,651,7870,125,2
2016,54096,3,0,1,1327.59,47,4920,2,0,0,1327.59,41,1,651,7380,125,5745
2016,54096,3,0,1,1327.59,47,4920,3,0,0,1494.34,12,2,651,0,1,999999999
2016,54096,3,0,1,1327.59,47,4920,4,0,0,1270.75,6,2,651,0,1,999999999
2016,54098,3,0,1,1602.13,47,4920,1,0,0,1602.13,58,1,200,0,73,10259
2016,54099,3,0,1,1535.02,47,4920,1,0,0,1535.02,50,1,200,6170,73,30000
2016,54099,3,0,1,1535.02,47,4920,2,0,0,1535.02,53,2,200,5790,111,45000
2016,54101,3,0,1,1655.33,47,4920,1,0,0,1655.33,38,1,200,7860,123,50000
2016,54101,3,0,1,1655.33,47,4920,2,0,0,1655.33,43,2,200,7860,123,50013
2016,54101,3,0,1,1655.33,47,4920,3,0,0,1541.58,7,1,200,0,1,999999999
2016,54104,3,0,1,1668.47,47,4920,1,0,0,1668.47,42,2,200,6870,73,29408
2016,54104,3,0,1,1668.47,47,4920,2,0,0,1673.66,17,1,200,0,71,3600
2016,54104,3,0,1,1668.47,47,4920,3,0,0,1727.55,26,2,200,5390,73,2500
2016,54104,3,0,1,1668.47,47,4920,4,0,0,2180.92,7,2,200,0,1,999999999
2016,54104,3,0,1,1668.47,47,4920,5,0,0,1553.82,6,1,200,0,1,999999999
2016,54105,3,0,1,2841.98,47,4920,1,0,0,2841.98,22,2,200,8180,73,13400
2016,54105,3,0,1,2841.98,47,4920,2,0,0,2865.77,1,2,200,0,1,999999999
2016,54106,3,0,1,1847.88,47,4920,1,0,0,1847.88,25,1,200,0,73,13967
2016,54107,3,0,1,2439.1,47,4920,1,0,0,2439.1,25,1,200,1770,81,28500
2016,54108,3,0,1,1769.53,47,4920,1,0,0,1769.53,39,1,200,4390,71,25000
2016,54108,3,0,1,1769.53,47,4920,2,0,0,1707.81,17,1,200,0,60,0
2016,54108,3,0,1,1769.53,47,4920,3,0,0,1707.81,16,1,200,0,50,0
2016,54108,3,0,1,1769.53,47,4920,4,0,0,1773.16,15,2,200,0,40,0
2016,54108,3,0,1,1769.53,47,4920,5,0,0,2933.02,6,1,200,0,1,999999999
2016,54108,3,0,1,1769.53,47,4920,6,0,0,2526.3,4,1,200,0,1,999999999
2016,54108,3,0,1,1769.53,47,4920,7,0,0,1769.53,47,2,200,8190,81,35360
2016,54109,3,0,1,1691.08,47,4920,1,0,0,1691.08,60,2,200,0,60,8676
2016,54109,3,0,1,1691.08,47,4920,2,0,0,1943.86,30,2,200,8680,81,5448
2016,54110,3,0,1,1692.55,47,4920,1,0,0,1692.55,39,1,100,7870,111,55000
2016,54110,3,0,1,1692.55,47,4920,2,0,0,1692.55,40,2,100,0,111,8000
2016,54110,3,0,1,1692.55,47,4920,3,0,0,1485.23,7,2,100,0,1,999999999
2016,54110,3,0,1,1692.55,47,4920,4,0,0,1425.05,4,2,100,0,1,999999999
2016,54111,3,0,1,1310.12,47,4920,1,0,0,1310.12,80,1,200,0,50,15719
2016,54112,3,0,1,1639.05,47,4920,1,0,0,1639.05,33,1,100,7070,111,110025
2016,54112,3,0,1,1639.05,47,4920,2,0,0,1797.91,15,1,200,0,40,0
2016,54114,3,0,1,1691.18,47,4920,1,0,0,1691.18,59,1,200,6380,111,83653
2016,54114,3,0,1,1691.18,47,4920,2,0,0,1691.18,55,2,200,7970,124,140708
2016,54114,3,0,1,1691.18,47,4920,3,0,0,2446.54,21,2,200,0,81,76000
2016,54116,3,0,1,1434.6,47,4920,1,0,0,1434.6,85,1,200,0,73,14796
2016,54116,3,0,1,1434.6,47,4920,2,0,0,1434.6,85,2,200,0,73,18120
2016,54118,3,0,1,1603.34,47,4920,1,0,0,1603.34,50,2,100,7590,73,31337
2016,54118,3,0,1,1603.34,47,4920,2,0,0,1603.34,51,1,100,8190,73,82921
2016,54118,3,0,1,1603.34,47,4920,3,0,0,2009.94,21,2,100,0,73,5850
2016,54118,3,0,1,1603.34,47,4920,4,0,0,1455.9,14,1,100,0,1,999999999
2016,54119,3,0,1,1700.24,47,4920,1,0,0,1700.24,57,2,100,0,81,17000
2016,54119,3,0,1,1700.24,47,4920,2,0,0,1561.78,30,1,100,2070,81,72964
2016,54119,3,0,1,1700.24,47,4920,3,0,0,1561.78,30,2,100,0,81,140
2016,54119,3,0,1,1700.24,47,4920,4,0,0,1160.63,6,1,100,0,1,999999999
2016,54119,3,0,1,1700.24,47,4920,5,0,0,1104.6,4,1,100,0,1,999999999
2016,54120,3,0,1,1509.36,47,4920,1,0,0,1509.36,52,2,200,7970,91,14400
2016,54120,3,0,1,1509.36,47,4920,2,0,0,1825.73,43,2,200,8190,73,56069
2016,54120,3,0,1,1509.36,47,4920,3,0,0,2604.25,21,1,200,7580,81,150000
2016,54122,3,0,1,1691.18,47,4920,1,0,0,1691.18,64,2,200,0,50,11532
2016,54124,3,0,1,1522.02,47,4920,1,0,0,1522.02,48,1,200,770,60,0
2016,54125,3,0,1,1836.2,47,4920,1,0,0,1836.2,59,1,200,0,81,16191
2016,54125,3,0,1,1836.2,47,4920,2,0,0,1836.2,63,2,200,0,73,0
